project,methodPath,releaseId,loc,cyclomaticComplexity,cognitiveComplexity,statements,nestingDepth,parameterCount,codeSmells,bugginess
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/scanFinished,release-4.1.0,2,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/setLastScanErrorTime,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/getLastLocalSeqIdDelivered,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/setNotConnected,release-4.1.0,4,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/ActiveSubscriberState,release-4.1.0,7,0,0,0,0,6,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/isConnected,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/messageScanned,release-4.1.0,11,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/performRequest,release-4.1.0,9,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/sendingFinished,release-4.1.0,13,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/getLastSeqIdCommunicatedExternally,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/permanentErrorOnSend,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/getLastScanErrorTime,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/scanFailed,release-4.1.0,6,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/deliverNextMessage,release-4.1.0,8,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/DeliveryPtrMove,release-4.1.0,5,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/performRequest,release-4.1.0,15,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/newInstance,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/performRequest,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/startServingSubscription,release-4.1.0,4,0,0,0,0,6,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/enqueueWithoutFailure,release-4.1.0,5,0,0,0,1,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/getMinimumSeqId,release-4.1.0,7,0,0,0,1,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/stopServingSubscriber,release-4.1.0,6,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/stop,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/addDeliveryPtr,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/removeDeliveryPtr,release-4.1.0,17,0,0,0,1,4,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/retryErroredSubscriberAfterDelay,release-4.1.0,6,0,0,0,1,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/stopServingSubscriber,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/run,release-4.1.0,16,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/start,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/retryErroredSubscribers,release-4.1.0,11,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/moveDeliveryPtrForward,release-4.1.0,3,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/FIFODeliveryManager,release-4.1.0,7,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/newInstance,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java/operationFailed,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java/operationFinished,release-4.1.0,8,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java/BaseHandler,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java/handleRequestAtOwner,release-4.1.0,1,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java/handleRequest,release-4.1.0,17,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java/channelDisconnected,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java/operationFailed,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java/operationFinished,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java/handleRequestAtOwner,release-4.1.0,9,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java/ConsumeHandler,release-4.1.0,4,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java/handleRequest,release-4.1.0,1,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java/getName,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java/isHidden,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java/getNumSubscriptionChannels,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java/NettyHandlerBean,release-4.1.0,4,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java/getNumSubscriptionChannels,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java/handleRequestAtOwner,release-4.1.0,21,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java/PublishHandler,release-4.1.0,5,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java/operationFinished,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java/operationFailed,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java/SubscribeHandler,release-4.1.0,9,0,0,0,0,5,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java/handleRequestAtOwner,release-4.1.0,51,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java/channelDisconnected,release-4.1.0,8,0,0,0,2,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java/operationFinished,release-4.1.0,22,0,0,0,2,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java/operationFailed,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java/operationFailed,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java/operationFinished,release-4.1.0,5,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java/UnsubscribeHandler,release-4.1.0,6,0,0,0,0,4,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java/handleRequestAtOwner,release-4.1.0,23,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java/registerJMX,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java/unregisterJMX,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java/getDomainName,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java/getInstance,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/process,release-4.1.0,5,0,0,0,1,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/uncaughtException,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/run,release-4.1.0,27,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateTopicManager,release-4.1.0,16,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiatePersistenceManager,release-4.1.0,23,0,0,0,2,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/PubSubServer,release-4.1.0,11,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/errorMsgAndExit,release-4.1.0,5,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/registerJMX,release-4.1.0,21,0,0,0,2,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/shutdown,release-4.1.0,21,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/main,release-4.1.0,25,0,0,0,2,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateSubscriptionManager,release-4.1.0,8,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/start,release-4.1.0,37,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/PubSubServer,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateZookeeperClient,release-4.1.0,17,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/unregisterJMX,release-4.1.0,23,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/initializeNettyHandlers,release-4.1.0,9,0,0,0,0,4,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateRegionManager,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/initializeNetty,release-4.1.0,13,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getName,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumRequestsReceived,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumMessagesDelivered,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumRequestsRedirect,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/isHidden,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getPubStats,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getSubStats,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getConsumeStats,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getUnsubStats,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getUnsubStats,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumRequestsReceived,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumRequestsRedirect,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumMessagesDelivered,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getSubStats,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getPubStats,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getConsumeStats,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java/PubSubServerPipelineFactory,release-4.1.0,5,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java/getPipeline,release-4.1.0,12,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumSuccessOps,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getMaxLatency,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getMinLatency,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumFailedOps,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/OpStatData,release-4.1.0,8,0,0,0,0,6,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getLatencyHist,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getAvgLatency,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/OpStats,release-4.1.0,2,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/updateLatency,release-4.1.0,24,0,0,0,1,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementFailedOps,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/toOpStatData,release-4.1.0,11,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/ServerStats,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getOpStats,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementRequestsReceived,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumRequestsReceived,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementRequestsRedirect,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumMessagesDelivered,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getInstance,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumRequestsRedirect,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementMessagesDelivered,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/messageReceived,release-4.1.0,16,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/channelConnected,release-4.1.0,18,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/exceptionCaught,release-4.1.0,13,0,0,0,2,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/channelOpen,release-4.1.0,5,0,0,0,1,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/sendErrorResponseToMalformedRequest,release-4.1.0,8,0,0,0,1,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/channelDisconnected,release-4.1.0,5,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/UmbrellaHandler,release-4.1.0,6,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/operationComplete,release-4.1.0,11,0,0,0,2,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/safeCloseComplete,release-4.1.0,2,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/operationFinished,release-4.1.0,2,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/operationFailed,release-4.1.0,3,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/safeProcessResult,release-4.1.0,23,0,0,0,1,5,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/safeCreateComplete,release-4.1.0,34,0,0,0,1,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/operationFailed,release-4.1.0,3,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/operationFinished,release-4.1.0,3,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/safeReadComplete,release-4.1.0,23,0,0,0,1,4,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/operationFinished,release-4.1.0,5,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/operationFailed,release-4.1.0,3,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/runInternal,release-4.1.0,51,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/PersistOp,release-4.1.0,4,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/safeProcessResult,release-4.1.0,8,0,0,0,1,4,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/runInternal,release-4.1.0,28,0,0,0,3,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/ConsumeUntilOp,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/openNewTopicLedger,release-4.1.0,40,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/run,release-4.1.0,33,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/recoverLastTopicLedgerAndOpenNewOne,release-4.1.0,46,0,0,0,0,3,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/AcquireOp,release-4.1.0,3,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/processTopicLedgersNodeData,release-4.1.0,33,0,0,0,2,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/read,release-4.1.0,67,0,0,0,1,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/startReadingFrom,release-4.1.0,14,0,0,0,2,1,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/RangeScanOp,release-4.1.0,3,0,0,0,0,1,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/RangeScanOp,release-4.1.0,5,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/runInternal,release-4.1.0,8,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/safeAddComplete,release-4.1.0,26,0,0,0,2,4,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/InMemoryLedgerRange,release-4.1.0,3,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/InMemoryLedgerRange,release-4.1.0,5,0,0,0,0,3,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/SetMessageBoundOp,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/runInternal,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/safeProcessResult,release-4.1.0,8,0,0,0,1,4,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/runInternal,release-4.1.0,14,0,0,0,2,0,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/ReleaseOp,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/safeReadComplete,release-4.1.0,40,0,0,0,2,4,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/getMinSeqIdForTopic,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/scanMessages,release-4.1.0,3,0,0,0,0,2,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/updateLedgerRangesNode,release-4.1.0,14,0,0,0,0,5,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/acquiredTopic,release-4.1.0,3,0,0,0,0,3,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/clearMessageBound,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/persistMessage,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/setMessageBound,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/scanMessages,release-4.1.0,3,0,0,0,0,1,0,yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/getCurrentSeqIdForTopic,release-4.1.0,7,0,0,0,1,1,0,no
